Ensembl_gene_id,Ensembl_transcript_id,Gnomad_oe_lof_score,Gnomad_oe_ci_lower,Gnomad_oe_ci_upper,Gnomad_pLI_score,Gnomad_pnull_score,Gnomad_prec_score,Gnomad_oe_mis_score,Gnomad_mis_z_score
ENSG00000169717,ENST00000378404,0.80397,0.2857,3.8139,0.18312,0.17119,0.64569,0.98011,0.18929
ENSG00000184378,ENST00000330368,0.85131,0.56958,1.3109,2.7181e-05,0.21957,0.7804,0.97931,0.19064
ENSG00000115170,ENST00000434821,0.66565,0.51372,0.87249,6.8636e-09,0.0076575,0.99234,0.72544,2.9583
ENSG00000135503,ENST00000257963,0.2699,0.18058,0.4156,0.99983,6.8462e-10,0.0001708,0.53572,5.1258
ENSG00000123612,ENST00000243349,0.39746,0.28598,0.5631,0.50085,1.6523e-05,0.49914,0.78964,2.212
ENSG00000121989,ENST00000241416,0.11399,0.064823,0.2141,1.0,2.2577e-17,5.0736e-10,0.51795,5.1261
ENSG00000114739,ENST00000352511,0.27669,0.19125,0.4103,0.99994,4.1993e-11,5.9825e-05,0.70604,3.2758
ENSG00000139567,ENST00000388922,0.38544,0.2712,0.56008,0.66833,2.2405e-05,0.33165,0.67288,3.6119
ENSG00000243989,ENST00000636358,0.71261,0.54997,0.93406,1.0339e-09,0.022795,0.97721,0.89473,1.0442
ENSG00000132744,ENST00000255082,0.81218,0.57145,1.1802,2.0658e-06,0.16981,0.83019,0.99118,0.077744
ENSG00000119640,ENST00000238618,0.76747,0.45043,1.3848,0.0042639,0.16874,0.827,0.79299,0.9561
ENSG00000170634,ENST00000607452,1.0759,0.68945,1.7432,3.2976e-05,0.39857,0.60139,1.3145,-1.3544
ENSG00000196839,ENST00000372874,0.91864,0.72349,1.1778,1.1561e-14,0.48864,0.51136,0.94181,0.53946
ENSG00000093072,ENST00000399837,0.65557,0.48815,0.89385,6.984e-07,0.014493,0.98551,0.98795,0.13054
ENSG00000164113,ENST00000296513,0.6891,0.54409,0.88109,4.6642e-11,0.0072388,0.99276,0.90501,1.0578
ENSG00000140955,ENST00000315906,1.1004,0.89402,1.3643,1.021e-22,0.97202,0.027976,1.3765,-4.545
ENSG00000168803,ENST00000562188,0.92065,0.71503,1.1984,3.5499e-13,0.46058,0.53942,0.90393,0.83229
ENSG00000137845,ENST00000260408,0.18858,0.12906,0.28286,1.0,1.9832e-20,6.3997e-11,0.66717,4.2922
ENSG00000073670,ENST00000200557,0.41157,0.32728,0.5222,0.20385,3.4604e-09,0.79615,0.74174,3.5649
ENSG00000148848,ENST00000448723,0.65813,0.54279,0.80297,2.9334e-15,0.00027173,0.99973,0.86186,2.0168
ENSG00000143537,ENST00000356955,0.67683,0.56311,0.81811,2.1991e-17,0.00035236,0.99965,0.85976,2.0017
ENSG00000151694,ENST00000310823,0.40323,0.3122,0.52668,0.44012,5.3285e-08,0.55988,0.76686,3.165
ENSG00000168619,ENST00000265707,1.2399,1.0674,1.4457,5.6254e-48,0.99999,8.4533e-06,1.0637,-0.80553
ENSG00000135074,ENST00000257527,0.56653,0.46394,0.69645,8.8322e-11,4.0669e-06,1.0,0.88234,1.7417
ENSG00000104755,ENST00000265708,1.0169,0.86566,1.1998,2.5024e-35,0.99055,0.0094451,1.0788,-0.99667
ENSG00000134007,ENST00000256389,,,,,,,0.98617,0.17527
ENSG00000139985,ENST00000603540,,,,,,,0.77543,2.8321
ENSG00000008277,ENST00000413139,0.4496,0.36818,0.55271,0.00025852,6.2981e-10,0.99974,0.82204,2.6125
ENSG00000114948,ENST00000264377,0.27486,0.20831,0.36752,1.0,8.6912e-20,7.0541e-09,0.81456,2.5728
ENSG00000042980,ENST00000265769,1.0373,0.88567,1.2199,2.0966e-37,0.99587,0.0041334,1.0874,-1.1456
ENSG00000168594,ENST00000359240,,,,,,,0.96728,0.44165
ENSG00000134249,ENST00000369400,,,,,,,1.0006,-0.0085391
ENSG00000197140,ENST00000379907,0.77435,0.6524,0.92358,1.5656999999999998e-23,0.016039,0.98396,0.93273,0.87628
ENSG00000149451,ENST00000356518,0.96943,0.82649,1.1419,2.5457e-34,0.96482,0.035182,1.0213,-0.30076
ENSG00000069206,ENST00000175238,0.94263,0.79982,1.1159,2.1293e-31,0.90078,0.099221,1.0906,-1.1649
ENSG00000151651,ENST00000445355,1.0159,0.86673,1.1956,2.5136e-36,0.99182,0.0081798,0.97669,0.33844
ENSG00000168615,ENST00000487273,0.49947,0.40139,0.62656,2.3581e-06,6.1858e-07,1.0,0.83192,2.2642
ENSG00000134028,ENST00000256412,1.0272,0.83733,1.2691,4.2456e-22,0.92623,0.073768,1.0532,-0.53912
ENSG00000154734,ENST00000284984,0.21623,0.15085,0.31729,1.0,2.8209e-18,2.3216e-09,0.98483,0.22963
ENSG00000142303,ENST00000597188,0.35321,0.28023,0.44927,0.99974,5.5735e-15,0.00025665,0.72261,4.6803
ENSG00000151388,ENST00000504830,0.70338,0.60588,0.81958,1.5759000000000001e-27,7.1107e-05,0.99993,0.95857,0.79003
ENSG00000160323,ENST00000355699,0.70944,0.6079,0.8312,5.0821999999999997e-26,0.00018406,0.99982,0.90237,1.811
ENSG00000138316,ENST00000373207,0.77734,0.66119,0.91788,2.0208e-26,0.013162,0.98684,0.94175,1.0117
ENSG00000166106,ENST00000299164,0.44268,0.3381,0.58692,0.015637,4.178e-06,0.98436,1.004,-0.062554
ENSG00000145536,ENST00000274181,0.64465,0.54559,0.76521,1.6975000000000003e-19,1.0599e-05,0.99999,0.99592,0.069438
ENSG00000140470,ENST00000268070,0.79882,0.68588,0.93393,1.411e-30,0.027677,0.97232,1.093,-1.5448
ENSG00000140873,ENST00000282849,0.94652,0.83142,1.0805,1.0307999999999999e-50,0.98987,0.010133,1.3298,-5.5095
ENSG00000145808,ENST00000274487,0.60667,0.513,0.7208,2.4197e-17,8.2973e-07,1.0,0.95483,0.75899
ENSG00000087116,ENST00000251582,0.40639,0.32388,0.51439,0.35329,1.2365e-09,0.64671,0.87613,2.1815
ENSG00000173157,ENST00000389420,0.86523,0.77622,0.9663,5.5206999999999995e-65,0.63829,0.36171,1.0266,-0.54951
ENSG00000156140,ENST00000286657,0.56598,0.46861,0.68767,5.895e-12,9.9996e-07,1.0,0.96202,0.63036
ENSG00000158859,ENST00000367996,0.56964,0.43963,0.74665,8.4099e-07,0.00045576,0.99954,0.90806,1.3103
ENSG00000154736,ENST00000284987,0.663,0.5328,0.8317,3.9187e-12,0.0015683,0.99843,0.97079,0.43695
ENSG00000049192,ENST00000381055,0.15943,0.11471,0.22588,1.0,5.8132e-35,1.8864000000000002e-19,0.72412,4.3703
ENSG00000136378,ENST00000388820,0.51562,0.43442,0.61499,5.0103e-11,7.0564e-10,1.0,0.83757,3.3622
ENSG00000134917,ENST00000257359,0.77655,0.61889,0.98291,1.0069e-13,0.055576,0.94442,0.98662,0.1983
ENSG00000163638,ENST00000498707,0.41624,0.35592,0.48876,0.02517,5.9598e-18,0.97483,0.95297,0.99671
ENSG00000178031,ENST00000380548,0.6243,0.54031,0.72382,2.077e-24,5.1508e-08,1.0,1.1761,-3.5853
ENSG00000197859,ENST00000651351,0.46995,0.37839,0.58829,5.9294e-05,6.3608e-08,0.99994,0.87265,1.999
ENSG00000156218,ENST00000286744,0.63466,0.54989,0.73498,1.6616000000000002e-25,1.0781e-07,1.0,0.93885,1.2007
ENSG00000143382,ENST00000271643,0.78973,0.67008,0.9349,4.3476e-26,0.025291,0.97471,0.96872,0.50857
ENSG00000185761,ENST00000330475,1.0257,0.82264,1.2895,5.8773000000000005e-19,0.87543,0.12457,1.1388,-1.5388
ENSG00000105963,ENST00000265846,0.56464,0.42434,0.76204,1.2463e-05,0.0012808,0.99871,1.044,-0.425
ENSG00000184060,ENST00000330889,0.76511,0.59773,0.98961,1.6153e-11,0.055883,0.94412,0.89296,1.0006
ENSG00000160710,ENST00000368474,0.36216,0.28211,0.4699,0.99607,5.8815e-12,0.0039299,0.80602,3.2475
ENSG00000197381,ENST00000348831,0.19084,0.11773,0.3237,1.0,3.226e-12,1.8044e-06,0.6972,3.9218
ENSG00000185736,ENST00000381312,0.40195,0.29292,0.56138,0.42791,1.0642e-05,0.57208,0.99402,0.083727
ENSG00000065457,ENST00000564657,0.99006,0.8016,1.2321,5.1396e-20,0.84011,0.15989,1.2175,-2.2882
ENSG00000189007,ENST00000237283,1.0046,0.73638,1.394,1.381e-09,0.53313,0.46687,0.89864,0.67636
ENSG00000213638,ENST00000329478,0.568,0.23223,1.788,0.1785,0.13247,0.68903,1.2862,-2.9181
ENSG00000063761,ENST00000238561,0.78405,0.61076,1.0173,1.4619e-11,0.082393,0.91761,0.96828,0.35261
ENSG00000133597,ENST00000072869,0.70775,0.54439,0.93108,2.0939e-09,0.021909,0.97809,0.87019,1.5647
ENSG00000173137,ENST00000308860,0.66207,0.51868,0.85375,7.5366e-10,0.0043444,0.99566,0.93773,0.75607
ENSG00000164742,ENST00000297323,0.26575,0.1969,0.36435,1.0,3.8187e-18,2.3452e-08,0.6812,5.1492
ENSG00000143199,ENST00000367851,0.85118,0.74737,0.97211,1.4503999999999998e-44,0.29258,0.70742,0.90213,1.8357
ENSG00000078295,ENST00000338316,0.24771,0.18616,0.3343,1.0,6.6e-23,4.7934e-11,0.63745,5.8229
ENSG00000138031,ENST00000679454,0.58617,0.48343,0.71516,1.9836e-12,5.8465e-06,0.99999,0.80306,3.2978
ENSG00000129467,ENST00000418030,0.88467,0.75858,1.0358,2.2591e-33,0.60954,0.39046,0.90821,1.4558
ENSG00000173175,ENST00000462833,0.25073,0.18758,0.34007,1.0,1.0676999999999999e-21,2.1824e-10,0.74584,4.567
ENSG00000174233,ENST00000357869,0.52866,0.42877,0.65664,2.9154e-08,1.2641e-06,1.0,0.7784,3.7752
ENSG00000121281,ENST00000673801,0.59711,0.49375,0.72647,3.0444e-13,8.3363e-06,0.99999,0.82568,2.8659
ENSG00000155897,ENST00000286355,0.42607,0.3403,0.53803,0.029437,7.007e-09,0.97056,0.86501,2.302
ENSG00000162104,ENST00000294016,0.49266,0.39264,0.62358,1.1703e-05,1.0775e-06,0.99999,0.92311,1.3914
ENSG00000141433,ENST00000450565,0.32489,0.1779,0.64125,0.76683,0.002207,0.23096,1.2382,-1.618
ENSG00000078549,ENST00000304166,0.65058,0.51104,0.83648,8.4497e-10,0.002799,0.9972,0.81138,1.9505
ENSG00000087274,ENST00000683351,0.29817,0.21595,0.41933,0.99996,2.5774e-12,4.2526e-05,0.93035,0.94817
ENSG00000075340,ENST00000264436,0.27699,0.1993,0.39243,1.0,7.0922e-14,3.5024e-06,0.80218,2.5935
ENSG00000148700,ENST00000356080,0.31164,0.22711,0.43525,0.99983,1.5421e-11,0.00016593,0.9782,0.27061
ENSG00000118492,ENST00000397944,0.8172,0.72193,0.92737,4.6318e-47,0.035237,0.96476,1.0306,-0.57885
ENSG00000197177,ENST00000392607,0.56233,0.36034,0.9111,0.0084859,0.031831,0.95968,0.98061,0.23476
ENSG00000020181,ENST00000412232,0.61784,0.50279,0.76465,4.0676e-12,0.00011161,0.99989,0.92041,1.4639
ENSG00000152990,ENST00000334304,0.46729,0.37696,0.58378,7.0503e-05,3.9487e-08,0.99993,0.91932,1.3973
ENSG00000181790,ENST00000517894,0.20487,0.15704,0.27055,1.0,6.6683e-37,2.4316e-19,0.76753,4.7084
ENSG00000121753,ENST00000373658,0.26302,0.20818,0.33541,1.0,2.1025000000000002e-30,3.9968e-14,0.72635,5.4501
ENSG00000135298,ENST00000370598,0.19129,0.14714,0.25165,1.0,2.5679e-42,1.2057e-22,0.8835,2.1387
ENSG00000111452,ENST00000261654,0.67927,0.56515,0.82106,1.7929e-17,0.00039738,0.9996,0.9095,1.3026
ENSG00000174837,ENST00000312053,0.79866,0.66819,0.95967,1.7856999999999998e-22,0.049823,0.95018,0.95086,0.69045
ENSG00000127507,ENST00000315576,0.82348,0.68968,0.98839,1.9098e-23,0.11433,0.88567,0.78593,2.9382
ENSG00000131355,ENST00000253673,1.0993,0.92531,1.3125,4.5503e-33,0.99696,0.0030442,0.92074,0.942
ENSG00000123146,ENST00000242786,0.71799,0.59371,0.87354,1.2093e-17,0.0032486,0.99675,0.87607,1.7488
ENSG00000153292,ENST00000371253,0.97489,0.81817,1.1676,1.3815e-28,0.9339,0.066099,1.0852,-1.1927
ENSG00000173567,ENST00000651242,0.91174,0.76517,1.0919,1.2541e-26,0.7053,0.2947,0.90273,1.4645
ENSG00000153294,ENST00000283303,1.0778,0.87995,1.3294,2.0297e-23,0.96888,0.031118,1.1033,-1.2792
ENSG00000069122,ENST00000283296,0.56685,0.47049,0.68691,2.672e-12,7.533e-07,1.0,0.92971,1.2105
ENSG00000205336,ENST00000562631,0.7215,0.57867,0.90703,2.4546e-13,0.011486,0.98851,0.91193,1.109
ENSG00000173698,ENST00000379869,0.351,0.25729,0.48704,0.98798,9.64e-09,0.012017,0.81115,2.2249
ENSG00000182885,ENST00000333493,0.71846,0.55627,0.93841,4.8817e-10,0.024323,0.97568,0.94149,0.65765
ENSG00000156920,ENST00000394143,0.96638,0.83444,1.1232,2.0127e-40,0.98283,0.01717,1.1018,-2.0603
ENSG00000159618,ENST00000349457,0.69523,0.53476,0.91461,3.3668e-09,0.016702,0.9833,0.9085,1.0145
ENSG00000112414,ENST00000367609,0.58994,0.4946,0.70731,6.5304e-15,8.937e-07,1.0,0.93209,1.1092
ENSG00000144820,ENST00000273352,0.92602,0.77475,1.1127,3.7756e-26,0.76916,0.23084,0.99117,0.11627
ENSG00000072071,ENST00000361434,0.20823,0.15649,0.28102,1.0,4.4399e-31,3.4535e-16,0.7388,5.0546
ENSG00000117114,ENST00000686636,0.27958,0.21962,0.35947,1.0,4.0947000000000004e-25,4.197e-11,0.85362,2.6257
ENSG00000150471,ENST00000683033,0.40392,0.32924,0.49903,0.46837,8.5497e-12,0.53163,0.88254,2.1602
ENSG00000162618,ENST00000370742,1.2039,1.0153,1.4345,2.9332e-36,0.99968,0.0003207,1.0819,-0.9968
ENSG00000164199,ENST00000405460,0.60213,0.55243,0.65709,4.3287e-63,3.8344e-23,1.0,0.96019,1.4777
ENSG00000187758,ENST00000209668,0.82396,0.61354,1.1235,6.4335e-09,0.17344,0.82656,1.0093,-0.085583
ENSG00000196616,ENST00000305046,0.83863,0.62446,1.1435,4.5754e-09,0.20092,0.79908,0.90521,0.87491
ENSG00000248144,ENST00000515683,0.74332,0.54485,1.0314,2.5685e-07,0.072965,0.92703,0.88744,1.0356
ENSG00000198099,ENST00000265512,0.88105,0.66214,1.1891,4.6798e-10,0.29691,0.70309,1.0385,-0.35197
ENSG00000197894,ENST00000296412,0.79323,0.5987,1.0655,2.2608e-09,0.11609,0.88391,0.76657,2.1363
ENSG00000172955,ENST00000394899,0.93204,0.70916,1.2409,1.7578e-11,0.45064,0.54936,0.98441,0.14056
ENSG00000196344,ENST00000437033,1.1922,0.92869,1.5469,1.1464e-16,0.94547,0.054531,1.1708,-1.5643
ENSG00000147576,ENST00000396623,0.67577,0.5198,0.88902,7.2766e-09,0.010709,0.98929,1.0166,-0.17213
ENSG00000182551,ENST00000327435,1.1251,0.79796,1.6202,1.3953e-08,0.62563,0.37437,0.9613,0.26352
ENSG00000182035,ENST00000537425,1.1222,0.71911,1.8182,2.4782e-05,0.4314,0.56858,0.7784,0.90895
ENSG00000181092,ENST00000320741,1.1813,0.82406,1.7333,4.3059e-08,0.6401,0.3599,1.0477,-0.35735
ENSG00000159346,ENST00000340990,0.39995,0.26759,0.61584,0.41503,0.0004754,0.58449,0.59831,3.7456
ENSG00000006831,ENST00000357103,0.43985,0.30404,0.65225,0.089604,0.00076973,0.90963,0.59056,3.8226
ENSG00000148671,ENST00000372013,1.1545,0.69595,2.0146,0.00025046,0.38484,0.61491,1.0807,-0.34079
ENSG00000156110,ENST00000539909,0.53737,0.3892,0.75574,0.00040325,0.0022703,0.99733,0.75521,2.1524
ENSG00000148926,ENST00000278175,0.44382,0.2186,1.0156,0.24267,0.053984,0.70335,0.99571,0.02915
ENSG00000128165,ENST00000395737,0.70754,0.36976,1.4877,0.031121,0.1565,0.81238,1.1173,-0.72691
ENSG00000224420,ENST00000420022,0.34698,0.1233,1.646,0.35564,0.090686,0.55368,0.93568,0.39296
ENSG00000101126,ENST00000621696,0.047094,0.023196,0.10777,1.0,1.5833e-27,1.0199e-16,0.85371,2.2719
ENSG00000101544,ENST00000262198,0.48916,0.28709,0.88261,0.087601,0.031435,0.88096,1.0014,-0.022223
ENSG00000181915,ENST00000373783,0.54263,0.32711,0.94691,0.0303,0.043724,0.92598,0.92126,0.66017
ENSG00000163485,ENST00000337894,0.30144,0.16505,0.59496,0.8711,0.00080229,0.12809,0.68764,2.7919
ENSG00000128271,ENST00000337539,0.59719,0.37592,0.98849,0.0066122,0.052015,0.94137,0.80747,1.9363
ENSG00000170425,ENST00000304222,0.86688,0.5992,1.2855,3.2002e-06,0.24083,0.75917,1.0433,-0.37985
ENSG00000282608,ENST00000241356,0.52425,0.23877,1.355,0.16626,0.10403,0.72971,0.88175,0.99464
ENSG00000159322,ENST00000456471,0.61298,0.44932,0.85055,1.1234e-05,0.0087615,0.99123,0.91076,0.95295
ENSG00000144843,ENST00000357003,0.93747,0.69097,1.2928,2.2096e-09,0.40668,0.59332,0.94209,0.52086
ENSG00000153531,ENST00000612156,0.97582,0.76447,1.2583,7.4676e-15,0.66925,0.33075,0.80981,4.0531
ENSG00000170222,ENST00000379774,0.62585,0.42832,0.93875,0.00033858,0.032994,0.96667,0.81647,1.5902
ENSG00000116863,ENST00000373178,0.77909,0.56776,1.0881,1.9776e-07,0.11501,0.88499,1.0028,-0.026517
ENSG00000120907,ENST00000380573,1.0478,0.78746,1.4141,1.276e-11,0.68658,0.31342,1.0298,-0.31184
ENSG00000170214,ENST00000306675,0.94807,0.64883,1.4221,2.3084e-06,0.33998,0.66002,0.94308,0.65228
ENSG00000171873,ENST00000379453,1.1859,0.84736,1.6934,2.995e-09,0.70994,0.29006,0.99912,0.010884
ENSG00000150594,ENST00000280155,1.0121,0.5542,1.9977,0.0045855,0.27481,0.7206,0.93764,0.69859
ENSG00000274286,ENST00000620793,0.97205,0.64199,1.5196,1.578e-05,0.33841,0.66158,1.0046,-0.048327
ENSG00000184160,ENST00000330055,0.50525,0.24885,1.1562,0.15295,0.081131,0.76592,0.86908,1.4536
ENSG00000043591,ENST00000369295,,,,,,,0.89553,1.1864
ENSG00000169252,ENST00000305988,0.58992,0.39469,0.90836,0.0016636,0.027512,0.97082,0.80597,1.9002
ENSG00000188778,ENST00000345060,1.3848,1.0495,1.8516,7.9668e-15,0.95978,0.040217,1.0353,-0.36204
ENSG00000130706,ENST00000253003,0.049822,0.02037,0.15684,1.0,1.8121e-13,4.4692e-08,0.84522,1.5516
ENSG00000239900,ENST00000623063,0.70799,0.55614,0.9103,5.4126e-11,0.013882,0.98612,0.84633,1.6417
ENSG00000185100,ENST00000330877,0.96526,0.78012,1.2035,3.2743000000000003e-19,0.76367,0.23633,0.98804,0.12604
ENSG00000035687,ENST00000366535,0.50022,0.37424,0.67847,0.00053431,0.0002037,0.99926,0.67228,3.2922
ENSG00000111863,ENST00000414691,0.74023,0.52083,1.0756,7.4596e-06,0.0919,0.90809,0.91267,0.61767
ENSG00000106624,ENST00000223357,0.59218,0.48773,0.72355,1.5902e-12,9.687e-06,0.99999,0.92713,1.2265
ENSG00000139154,ENST00000266508,0.19687,0.12145,0.33393,1.0,1.1528e-11,4.0214e-06,0.82851,1.9184
ENSG00000181026,ENST00000332810,1.1885,0.84289,1.7114,7.0039e-09,0.69126,0.30874,1.0598,-0.53233
ENSG00000196526,ENST00000420658,0.79877,0.66299,0.96795,1.1912e-20,0.057087,0.94291,1.1429,-1.9755
ENSG00000157510,ENST00000296721,0.77183,0.64216,0.93294,1.9879e-20,0.021175,0.97883,0.89586,1.4022
ENSG00000169129,ENST00000304129,0.46332,0.36582,0.5924,0.00052678,5.116e-07,0.99947,0.92664,1.0065
ENSG00000130396,ENST00000683244,0.31395,0.25821,0.38416,1.0,4.3012000000000004e-29,3.7763e-11,0.91205,1.8152
ENSG00000172493,ENST00000395146,0.39445,0.31295,0.50172,0.76453,3.3334e-10,0.23547,1.0075,-0.12447
ENSG00000155966,ENST00000370460,0.18195,0.12017,0.28444,1.0,6.1957e-18,1.1716e-09,0.86706,1.7939
ENSG00000144218,ENST00000672756,0.24679,0.18627,0.33149,1.0,8.8793e-24,1.7174e-11,0.86243,2.3411
ENSG00000072364,ENST00000265343,0.10421,0.067847,0.16568,1.0,4.4029e-35,1.4985e-20,0.77788,3.5494
ENSG00000135537,ENST00000368977,0.85186,0.68322,1.0709,6.9096e-16,0.24045,0.75955,0.93987,0.62314
ENSG00000141385,ENST00000269143,0.57123,0.45905,0.71657,2.6888e-09,3.3522e-05,0.99997,0.75789,3.2569
ENSG00000079557,ENST00000226355,1.1935,0.99853,1.4341,7.176300000000001e-33,0.99912,0.00087699,1.1,-1.13
ENSG00000183077,ENST00000409257,0.82097,0.63563,1.0723,1.437e-11,0.1546,0.8454,0.96775,0.27078
ENSG00000081051,ENST00000395792,0.81071,0.6629,0.99825,4.7711e-18,0.096361,0.90364,0.979,0.23758
ENSG00000038002,ENST00000264595,0.77301,0.58094,1.0433,7.0439e-09,0.090466,0.90953,1.0221,-0.19672
ENSG00000157985,ENST00000304032,0.27535,0.20503,0.37543,1.0,1.9049e-17,8.1617e-08,0.85654,2.0884
ENSG00000135439,ENST00000547588,0.28855,0.21779,0.38758,1.0,2.5765e-17,2.0023e-07,0.78427,3.7243
ENSG00000133612,ENST00000397238,0.24766,0.17937,0.34829,1.0,5.7163e-18,1.1771e-08,0.69847,4.5542
ENSG00000188234,ENST00000616763,0.21411,0.1394,0.34042,1.0,4.9805e-13,1.1298e-06,0.19117,10.256
ENSG00000172650,ENST00000374094,0.28834,0.16923,0.52026,0.9669,4.1433e-05,0.033059,0.32357,8.5619
ENSG00000204149,ENST00000412531,0.45402,0.33807,0.61905,0.012607,4.5145e-05,0.98735,0.55715,5.6183
ENSG00000204172,ENST00000452145,0.41349,0.29752,0.58581,0.24673,4.8223e-05,0.75322,0.38235,7.4885
ENSG00000273540,ENST00000614907,1.0935,0.94844,1.2648,2.0234e-48,0.99988,0.00012406,1.2203,-3.3844
ENSG00000165923,ENST00000525123,0.84457,0.71021,1.0094,3.7941000000000006e-25,0.213,0.787,0.88321,1.5935
ENSG00000146856,ENST00000436302,0.71935,0.59165,0.88023,9.2728e-17,0.0043716,0.99563,0.84615,2.18
ENSG00000186094,ENST00000371839,0.87306,0.70687,1.0865,1.0615e-17,0.34319,0.65681,0.91755,0.88336
ENSG00000084693,ENST00000360131,0.5796,0.46293,0.73191,4.076e-09,8.0737e-05,0.99992,0.88712,1.6412
ENSG00000204305,ENST00000375076,0.9422,0.74392,1.2047,2.5244e-15,0.5868,0.4132,0.94957,0.48806
ENSG00000173744,ENST00000310078,0.16489,0.10172,0.27969,1.0,4.6675e-15,2.948e-08,0.79381,2.2872
ENSG00000106351,ENST00000300176,0.6458,0.48534,0.87157,3.9507e-07,0.009657,0.99034,0.94688,0.56979
ENSG00000164252,ENST00000312916,0.64751,0.52235,0.80892,4.1645e-12,0.0007161,0.99928,0.95904,0.5096
ENSG00000006530,ENST00000649286,0.78336,0.62699,0.98697,2.3254e-14,0.061654,0.93835,0.89018,1.0542
ENSG00000162688,ENST00000361915,0.64232,0.55653,0.74385,5.0058e-26,2.1861e-07,1.0,0.9935,0.11823
ENSG00000116771,ENST00000375826,1.2616,0.97038,1.6597,1.1331e-15,0.9502,0.049803,1.0005,-0.0044042
ENSG00000187546,ENST00000342526,1.2459,1.0341,1.5098,5.1824e-31,0.99918,0.00082272,1.4519,-4.4183
ENSG00000092847,ENST00000373204,0.10077,0.063433,0.1668,1.0,4.4243e-31,3.0846e-18,0.50337,7.1524
ENSG00000123908,ENST00000220592,0.048884,0.025547,0.10278,1.0,8.1119e-33,6.0525e-20,0.45704,7.9671
ENSG00000126070,ENST00000373191,0.15172,0.10271,0.23043,1.0,2.1883e-26,9.0181e-15,0.49082,7.1629
ENSG00000134698,ENST00000373210,0.31517,0.23886,0.42142,0.99998,1.6911e-14,1.5019e-05,0.65625,4.8256
ENSG00000204310,ENST00000375107,0.1923,0.10529,0.37955,0.99948,1.1842e-07,0.00052365,0.495,4.1862
ENSG00000169692,ENST00000371696,0.69091,0.47757,1.0245,5.53e-05,0.062797,0.93715,1.0508,-0.43022
ENSG00000160216,ENST00000291572,0.10574,0.05526,0.22233,1.0,7.0833e-14,5.0204e-08,0.63891,3.4195
ENSG00000026652,ENST00000320285,0.31223,0.2089,0.48077,0.99272,2.6719e-07,0.0072772,0.65077,3.2717
ENSG00000155189,ENST00000285518,1.0084,0.79619,1.2893,2.6577e-16,0.78467,0.21533,1.4933,-4.4661
ENSG00000018510,ENST00000264167,0.28656,0.21005,0.39761,1.0,1.7861e-14,2.9836e-06,0.6617,4.1216
ENSG00000106541,ENST00000419304,1.0414,0.76755,1.4361,3.4205e-10,0.6147,0.3853,0.90591,0.56876
ENSG00000173467,ENST00000310398,1.5096,1.1612,1.986,2.5787e-17,0.98745,0.012551,1.193,-1.1379
ENSG00000188157,ENST00000379370,0.50227,0.42917,0.59023,9.3622e-12,3.2451e-12,1.0,1.0193,-0.44859
ENSG00000159723,ENST00000290953,0.58893,0.34564,1.0626,0.022573,0.072883,0.90454,0.88699,0.63715
ENSG00000135744,ENST00000366667,0.92425,0.67748,1.2824,5.7211e-09,0.37078,0.62922,1.0063,-0.064914
ENSG00000135049,ENST00000357081,0.48645,0.4012,0.5935,4.0024e-07,4.3791e-09,1.0,0.83921,2.6243
ENSG00000144891,ENST00000349243,0.82291,0.55712,1.2499,2.057e-05,0.18907,0.81091,0.86354,1.2095
ENSG00000180772,ENST00000371906,1.053,0.70453,1.6214,3.6752e-06,0.43147,0.56853,1.0032,-0.022313
ENSG00000177674,ENST00000314340,0.46079,0.26205,0.8655,0.15491,0.028943,0.81615,0.8762,0.77132
ENSG00000172482,ENST00000307503,0.87503,0.68163,1.1353,7.3193e-13,0.3075,0.6925,1.0044,-0.043271
ENSG00000113492,ENST00000231420,0.97524,0.79364,1.207,1.0376e-20,0.82306,0.17694,1.0381,-0.41168
ENSG00000153207,ENST00000648844,0.096614,0.069973,0.13587,1.0,3.8035000000000004e-70,1.7305e-41,0.83681,3.5735
ENSG00000101444,ENST00000217426,0.52887,0.38304,0.74378,0.0005772,0.0018387,0.99758,0.7557,2.5397
ENSG00000168710,ENST00000369799,0.25216,0.17742,0.36641,1.0,1.2022e-14,5.6509e-07,0.48988,5.6467
ENSG00000158467,ENST00000325006,0.3438,0.25473,0.47136,0.99643,6.5767e-10,0.0035663,0.7018,3.5636
ENSG00000126705,ENST00000673934,0.079651,0.045296,0.14961,1.0,1.7238999999999998e-26,9.2959e-16,0.81707,3.7032
ENSG00000135541,ENST00000265602,0.8237,0.71166,0.95674,3.164e-34,0.083888,0.91611,1.0115,-0.18461
ENSG00000124942,ENST00000378024,0.60838,0.43775,0.86193,4.4508e-05,0.01192,0.98804,1.0125,-0.45671
ENSG00000185567,ENST00000333244,0.58708,0.4058,0.87057,0.00057774,0.016988,0.98243,1.167,-6.1143
ENSG00000106546,ENST00000242057,0.46057,0.35771,0.59955,0.001671,2.4501e-06,0.99833,0.98952,0.1422
ENSG00000063438,ENST00000684583,0.63586,0.47112,0.87178,2.162e-06,0.010896,0.9891,1.0379,-0.4992
ENSG00000100591,ENST00000216479,0.3038,0.20065,0.47494,0.99432,2.6204e-07,0.005682,0.8006,1.7344
ENSG00000145192,ENST00000411641,0.7647,0.55022,1.0834,8.5286e-07,0.10475,0.89524,1.0206,-0.18838
